Symbol,ETF Name,Asset Class,Total Assets ,YTD,Avg Volume,Previous Closing Price,1-Day Change,Inverse,Leveraged,1 Week,4 Week,1 year,3 year,5 year,YTD FF,1 Week FF,4 Week FF,1 Year FF,3 Year FF,5 Year FF,ETFdb.com Category,Inception,ER,Commission Free,Annual Dividend Rate,Dividend Date,Dividend,Annual Dividend Yield %,P/E Ratio,Beta,# of Holdings,% In Top 10,ST Cap Gain Rate,LT Cap Gain Rate,Tax Form,Lower Bollinger,Upper Bollinger,Support 1,Resistance 1,RSI,Overall Rating,Liquidity Rating,Expenses Rating,Returns Rating,Volatility Rating,Dividend Rating,Concentration Rating,ESG Score,ESG Score Peer Percentile (%),ESG Score Global Percentile (%),Carbon Intensity (Tons of CO2e / $M Sales),SRI Exclusion Criteria (%),Sustainable Impact Solutions (%)
GASL,Direxion Daily Natural Gas Related Bull 3X Shares,Equity,"$47,362,570.00",-54.39%,"2,472,910",$4.47,7.45%,No,3x,-0.45%,-31.76%,-88.42%,-97.80%,-99.96%,"$29,258,250.00","$4,571,278.00","$29,660,323.50","$58,841,182.24","$74,405,237.24","$190,670,611.50",Leveraged Equities,2010-07-14,1.04%,N/A,$0.05,2019-12-23,$0.05,1.20%,6.25,4.56,34,46.05%,35%,15%,1099,$3.61,$6.28,$4.28,$4.60,36.82,B-,A,B+,C,C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NRGD,MicroSectors U.S. Big Oil Index -3X Inverse Leveraged ETN,Equity,"$44,878,518.00",20.76%,260,$44.77,-6.48%,Yes,3x,-1.93%,11.15%,N/A,N/A,N/A,$0.00,$0.00,$0.00,"$24,158,950.00","$24,158,950.00","$24,158,950.00",Leveraged Equities,2019-04-09,0.95%,N/A,$0.00,N/A,N/A,0.00%,0.00,-7.09,10,110.10%,39%,20%,1099,$40.51,$53.81,$44.77,$44.77,50.65,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
YLCO,Global X YieldCo & Renewable Energy Income ETF,Equity,"$43,503,997.00",9.65%,"30,516",$16.20,0.62%,No,No,2.63%,4.76%,32.73%,62.55%,N/A,"$8,516,682.00",$0.00,"$6,196,014.00","$20,052,852.50","$27,520,659.50","$34,534,938.50",Alternative Energy Equities,2015-05-27,0.65%,N/A,$0.44,2020-02-07,$0.11,2.74%,21.48,0.84,38,51.58%,35%,15%,1099,$15.14,$16.08,$16.12,$16.28,78.06,N/A,N/A,B+,N/A,N/A,N/A,N/A,8.8,0.00%,99.28%,1128.94,6.17%,36.97%
FILL,iShares MSCI Global Energy Producers ETF,Equity,"$43,187,950.00",-8.13%,"24,013",$17.40,0.35%,No,No,-0.94%,-6.10%,-11.66%,0.28%,-7.17%,"$873,441.00",$0.00,$0.00,"$1,886,110.00","$13,658,535.00","$26,609,535.00",Energy Equities,2012-01-31,0.39%,N/A,$1.08,2019-12-16,$0.77,6.34%,11.38,1.03,208,55.76%,35%,15%,1099,$16.75,$18.43,$17.27,$17.51,40.82,A-,C+,A-,B-,A+,B,A+,6.58,85.88%,79.12%,455.61,0.44%,0.90%
NRGO,MicroSectors U.S. Big Oil Index 2X Leveraged ETN,Equity,"$42,997,530.00",-15.26%,0,$43.07,4.31%,No,2x,1.01%,-9.66%,N/A,N/A,N/A,$0.00,$0.00,$0.00,"$25,559,200.00","$25,559,200.00","$25,559,200.00",Leveraged Equities,2019-04-09,0.95%,N/A,$0.00,N/A,N/A,0.00%,0.00,4.66,9,89.90%,39%,20%,1099,$37.71,$46.90,$43.07,$43.07,45.69,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
GRID,First Trust NASDAQ Clean Edge Smart Grid Infrastructure Index Fund,Equity,"$39,612,550.00",11.03%,"3,289",$60.99,4.61%,No,No,3.77%,8.70%,36.34%,54.20%,81.45%,"$2,815,561.00",$0.00,"$2,815,561.00","$2,979,186.50","$6,784,094.00","$13,414,156.26",Alternative Energy Equities,2009-11-16,0.70%,N/A,$0.69,2019-12-13,$0.08,1.19%,22.37,1.09,57,63.29%,35%,15%,1099,$53.55,$59.83,$60.03,$61.47,71.81,C,C,C+,A+,B-,C,B-,7.03,85.55%,86.19%,152.23,5.81%,23.16%
NRGU,MicroSectors U.S. Big Oil Index 3X Leveraged ETN,Equity,"$37,147,578.00",-22.96%,N/A,$37.22,6.43%,No,3x,1.38%,-14.96%,N/A,N/A,N/A,$0.00,$0.00,$0.00,"$25,837,150.00","$25,837,150.00","$25,837,150.00",Leveraged Equities,2019-04-09,0.95%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.00,9,89.90%,39%,20%,1099,$30.53,$42.89,$37.22,$37.22,47.21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
EINC,VanEck Vectors Energy Income ETF,Equity,"$34,937,431.00",-0.96%,"11,137",$17.82,1.31%,No,No,0.91%,-1.19%,-1.79%,-15.41%,-53.65%,"$934,104.00",$0.00,$0.00,"$875,397.50","$875,397.50","$875,397.50",Energy Equities,2012-03-12,0.45%,N/A,$1.61,2020-02-10,$0.28,9.11%,13.48,1.23,30,61.57%,39%,20%,1099,$17.30,$18.09,$17.67,$17.92,51.06,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MLPY,Morgan Stanley Cushing MLP High Income Index ETN,Equity,"$32,560,596.00",-16.35%,"33,582",$4.35,-0.91%,No,No,-2.58%,-10.95%,-27.62%,-35.54%,-53.90%,$0.00,$0.00,$0.00,$0.00,$0.00,$0.10,MLPs,2011-03-16,0.85%,N/A,$0.29,2019-07-12,$0.14,6.71%,0.00,1.17,26,47.64%,35%,15%,1099,$4.23,$4.88,$4.34,$4.37,34.11,B+,B-,B,B+,B+,A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PXI,Invesco DWA Energy Momentum ETF,Equity,"$28,623,936.00",-15.08%,"8,161",$23.85,1.88%,No,No,0.45%,-8.05%,-25.80%,-40.25%,-46.01%,"-$1,314,982.50",$0.00,$0.00,"-$11,182,957.50","-$140,954,051.00","-$57,864,155.50",Energy Equities,2006-10-12,0.60%,N/A,$0.78,2019-12-23,$0.28,3.36%,16.61,1.45,45,35.16%,35%,15%,1099,$22.61,$25.55,$23.59,$24.00,40.31,B,C+,B-,A,B+,B-,B+,3.93,14.71%,18.89%,512.06,0.00%,2.57%
BMLP,Dorsey Wright MLP Index ETN,Equity,"$28,397,115.00",-4.39%,"10,168",$41.83,-1.11%,No,No,-2.69%,-6.94%,-3.24%,-13.30%,N/A,$0.00,$0.00,$0.00,"$29,576,848.94","-$13,182,879.70","-$13,182,879.70",MLPs,2016-12-19,0.85%,N/A,$2.53,2019-09-26,$0.78,6.05%,0.00,0.63,15,67.81%,20%,39%,1099,$41.30,$47.20,$41.75,$42.00,37.58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CNRG,SPDR S&P Kensho Clean Power ETF,Equity,"$28,166,369.00",23.25%,"9,915",$56.94,6.03%,No,No,8.23%,18.17%,69.70%,N/A,N/A,"$8,741,500.40","$1,048,931.80","$3,507,587.70","$14,228,569.60","$14,228,569.60","$14,228,569.60",Alternative Energy Equities,2018-10-22,0.45%,N/A,$0.54,2019-12-23,$0.17,1.00%,18.84,1.07,44,42.08%,39%,20%,1099,$44.04,$54.70,$55.72,$57.56,79.48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.43,50.00%,48.10%,747.17,8.84%,38.11%
ERY,Direxion Daily Energy Bear 3X Shares,Equity,"$27,978,811.00",27.84%,"277,289",$50.24,-3.94%,Yes,3x,1.09%,12.44%,25.07%,-4.43%,-43.21%,"-$9,984,351.50","$29,038.00","-$9,984,351.50","-$1,863,737.00","-$64,290,144.72","-$65,659,203.00",Leveraged Equities,2008-11-06,1.09%,N/A,$0.59,2019-12-23,$0.08,1.13%,0.00,-3.51,28,75.34%,35%,15%,1099,$45.13,$56.96,$49.21,$51.71,54.06,B,A-,B,A,C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MLPO,Credit Suisse S&P MLP Index ETN,Equity,"$26,347,597.00",-5.52%,"11,465",$11.33,0.00%,No,No,-0.96%,-5.62%,-13.54%,-13.84%,-35.44%,$0.00,$0.00,$0.00,$0.00,"-$25,773,370.00","$16,017,420.00",MLPs,2014-12-04,0.95%,N/A,$0.93,2020-01-13,$0.23,8.25%,0.00,0.97,54,58.15%,39%,20%,1099,$11.02,$11.98,$11.33,$11.33,42.77,C,C,C+,N/A,C,A+,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LMLB,ETRACS Monthly Pay 2xLeveraged Wells Fargo MLP Ex-Energy ETN Series B,Equity,"$25,296,100.00",-2.90%,632,$25.28,-0.55%,No,2x,-2.03%,-4.62%,N/A,N/A,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,Leveraged Equities,2019-10-24,1.65%,N/A,$0.08,2020-02-11,$0.08,0.30%,0.00,2.57,N/A,N/A,39%,20%,1099,$24.79,$26.59,$25.19,$25.46,45.86,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DRIP,Direxion Daily S&P Oil & Gas Exploration & Production Bear 3x Shares,Equity,"$25,075,991.00",76.64%,"492,802",$98.37,-8.46%,Yes,3x,-1.71%,27.90%,93.28%,35.39%,N/A,"-$65,816,668.50","-$10,496,770.00","-$55,290,277.50","-$68,536,198.74","-$59,895,660.74","-$7,956,375.15",Leveraged Equities,2015-05-28,1.07%,N/A,$0.39,2019-12-23,$0.03,0.36%,0.00,-4.75,57,29.84%,35%,15%,1099,$79.69,$112.67,$94.95,$103.54,56.89,N/A,N/A,C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
KOL,VanEck Vectors Coal ETF,Equity,"$24,295,796.00",-12.64%,"43,216",$8.64,0.23%,No,No,-0.80%,-8.09%,-30.86%,-19.70%,-20.44%,"$496,396.50",$0.00,$0.00,"-$15,367,811.00","-$64,566,986.00","-$55,920,122.50",Energy Equities,2008-01-10,0.60%,N/A,$1.05,2019-12-23,$1.05,12.18%,5.86,0.98,26,60.04%,35%,15%,1099,$8.23,$9.23,$8.59,$8.68,36.76,B,B+,B-,C,A-,A,B-,3.38,7.65%,12.08%,1099.01,0.00%,0.10%
NLR,VanEck Vectors Uranium+Nuclear Energy ETF,Equity,"$21,628,250.00",6.83%,911,$51.91,0.21%,No,No,1.78%,4.67%,3.85%,22.90%,22.37%,$0.00,$0.00,$0.00,"-$2,503,956.50","-$12,695,004.00","-$36,968,832.81",Alternative Energy Equities,2007-08-13,0.60%,N/A,$1.18,2019-12-23,$1.18,2.27%,12.42,0.31,26,62.50%,35%,15%,1099,$49.29,$51.93,$51.91,$51.91,73.04,B-,B,A-,C+,A,A,C,5.79,65.88%,57.81%,2272.6,96.08%,3.25%
PXE,Invesco Dynamic Energy Exploration & Production ETF,Equity,"$20,664,042.00",-20.73%,"15,810",$13.31,2.62%,No,No,0.00%,-9.33%,-30.66%,-36.89%,-49.17%,"-$841,152.50",$0.00,$0.00,"-$11,993,264.00","-$16,523,833.50","-$26,454,222.00",Energy Equities,2005-10-26,0.63%,N/A,$0.29,2019-12-23,$0.10,2.20%,11.88,1.56,31,47.43%,35%,15%,1099,$12.60,$14.45,$13.13,$13.42,38.73,B,B,C+,A+,B+,C+,B-,3.63,12.94%,14.92%,514.36,0.00%,0.29%
MLPZ,ETRACS 2xMonthly Leveraged S&P MLP Index ETN,Equity,"$20,295,135.00",-12.08%,"3,397",$21.31,-0.05%,No,2x,-1.97%,-10.84%,-28.43%,-48.84%,N/A,$0.00,$0.00,$0.00,"$1,951,263.00","-$23,672,043.50","-$2,256,956.00",Leveraged Equities,2016-02-09,0.95%,N/A,$4.54,2020-01-10,$1.04,21.30%,0.00,1.88,54,58.15%,39%,20%,1099,$20.19,$23.71,$21.24,$21.35,41.25,N/A,N/A,B-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PSCE,Invesco S&P SmallCap Energy ETF,Equity,"$19,632,246.00",-22.51%,"71,058",$5.77,2.85%,No,No,1.28%,-8.22%,-46.68%,-71.22%,-80.51%,"-$4,029,697.50","$283,697.00","$1,782,922.50","$1,468,771.00","-$22,440,164.50","$31,750,226.50",Energy Equities,2010-04-07,0.29%,N/A,$0.01,2019-12-23,$0.01,0.18%,-659.26,2.02,44,49.49%,35%,15%,1099,$5.45,$6.20,$5.67,$5.83,40.31,B-,B-,A,A,C+,C,C+,2.6,2.35%,5.74%,442.1,0.00%,3.79%
IMLP,iPath S&P MLP ETN,Equity,"$19,291,766.00",-5.92%,"9,744",$14.04,-0.14%,No,No,-1.06%,-5.25%,-14.95%,-24.64%,-37.80%,"-$3,992,671.00",$0.00,"-$2,439,551.00","-$11,273,032.31","-$101,530,155.41","-$505,504,667.48",MLPs,2013-01-03,0.80%,N/A,$0.90,2019-08-27,$0.31,6.39%,0.00,1.11,54,58.15%,35%,15%,1099,$13.67,$14.79,$14.04,$14.04,41.73,B,C+,A-,N/A,B,C+,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PYPE,ETRACS NYSE Pickens Core Midstream Index ETN,Equity,"$19,254,400.00",-6.06%,"2,363",$19.24,-0.05%,No,No,-1.07%,-4.66%,-10.54%,N/A,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,Energy Equities,2018-08-20,N/A,N/A,$1.65,2020-01-10,$0.43,8.60%,0.00,1.03,28,71.14%,39%,20%,1099,$18.78,$20.15,N/A,N/A,42.35,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CRAK,VanEck Vectors Oil Refiners ETF,Equity,"$18,448,108.00",-8.99%,"18,321",$26.27,0.81%,No,No,-0.96%,-4.64%,-10.53%,27.99%,N/A,"-$13,240,895.00",$0.00,"-$13,240,895.00","-$18,170,516.00","$23,525,809.50","$24,331,777.50",Energy Equities,2015-08-18,0.60%,N/A,$0.41,2019-12-23,$0.41,1.58%,14.72,1.03,26,61.72%,35%,15%,1099,$25.37,$27.35,N/A,N/A,39.11,N/A,N/A,B-,N/A,N/A,N/A,N/A,6.37,82.35%,73.93%,353.66,4.18%,3.30%
JHME,John Hancock Multi-Factor Energy ETF,Equity,"$18,169,289.00",-8.54%,"2,487",$21.64,1.98%,No,No,-0.01%,-4.74%,-14.00%,-18.10%,N/A,$0.00,$0.00,$0.00,"$771,171.90","$7,944,135.30","$19,267,315.30",Energy Equities,2016-03-28,0.40%,N/A,$1.43,2019-12-24,$1.16,6.72%,14.00,1.32,37,50.52%,39%,20%,1099,$20.63,$22.51,$21.62,$21.65,45.52,N/A,N/A,B,N/A,N/A,N/A,N/A,4.94,32.94%,37.87%,477.7,0.00%,0.17%
MLPE,C-Tracks Miller/Howard MLP Fundamental Index ETN Series B,Equity,"$17,020,900.00",-9.68%,679,$17.02,-0.53%,No,No,-1.67%,-7.40%,-17.99%,-27.41%,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,Global Equities,2016-08-08,0.85%,N/A,$0.83,2019-07-10,$0.41,4.88%,0.00,1.08,N/A,N/A,39%,20%,1099,$16.70,$18.22,$17.02,$17.02,35.93,N/A,N/A,B,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DUG,ProShares Ultra Short Oil & Gas,Equity,"$14,555,197.00",19.98%,"37,474",$45.88,-2.67%,Yes,2x,0.79%,9.66%,25.07%,12.69%,-5.88%,"-$4,505,778.50",$0.00,"-$4,505,778.50","-$1,042,821.50","-$24,717,889.50","-$31,350,889.54",Leveraged Equities,2007-01-30,0.95%,N/A,$0.21,2019-12-24,$0.06,0.46%,0.00,-2.41,49,72.35%,35%,15%,1099,$42.31,$49.79,$45.38,$46.68,55.47,B+,B+,B-,A,B,N/A,N/A,6.58,69.81%,79.05%,0.0,0.00%,0.00%
FRAK,VanEck Vectors Unconventional Oil & Gas ETF,Equity,"$14,277,526.00",-11.59%,"15,435",$9.88,3.67%,No,No,1.81%,-6.21%,-21.25%,-41.20%,-54.28%,"-$3,221,221.00",$0.00,"-$1,553,584.00","-$10,911,503.50","-$20,631,203.50","-$4,366,705.00",Energy Equities,2012-02-14,0.54%,N/A,$0.20,2019-12-23,$0.20,2.09%,9.16,1.51,39,60.31%,35%,15%,1099,$9.22,$10.39,$9.72,$9.95,45.78,B-,B,B,A-,B-,C,B,3.93,14.12%,18.87%,644.23,0.00%,0.05%
USAI,American Energy Independence ETF,Equity,"$11,274,200.00",-3.19%,"2,702",$22.58,0.76%,No,No,0.27%,-1.90%,-2.80%,N/A,N/A,$0.00,$0.00,$0.00,"$2,061,720.00","$9,811,865.00","$9,811,865.00",Energy Equities,2017-12-13,0.75%,N/A,$1.58,2020-01-30,$0.06,7.05%,15.53,1.01,36,61.57%,39%,20%,1099,$21.98,$23.00,$22.45,$22.64,49.26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.33,39.86%,24.94%,619.09,7.78%,0.18%
PXJ,Invesco Dynamic Oil & Gas Services ETF,Equity,"$10,343,192.00",-19.58%,"22,898",$4.50,1.58%,No,No,-0.87%,-10.36%,-38.10%,-62.79%,-72.53%,"-$221,157.50",$0.00,"-$221,157.50","-$1,880,056.00","-$17,472,330.50","-$10,065,960.00",Energy Equities,2005-10-26,0.63%,N/A,$0.04,2019-12-23,$0.02,0.81%,-41.31,1.77,31,47.90%,35%,15%,1099,$4.21,$4.88,$4.46,$4.52,40.25,C+,B-,C+,A,B,C+,C+,3.47,8.24%,13.11%,191.58,0.00%,0.07%
GASX,Direxion Daily Natural Gas Related Bear 3X Shares,Equity,"$9,776,021.00",89.62%,"87,573",$78.54,-7.33%,Yes,3x,-0.71%,34.51%,157.61%,235.50%,N/A,"-$13,974,295.00","-$4,246,461.50","-$15,423,715.50","-$7,310,968.00","-$9,922,412.50","$395,470.08",Leveraged Equities,2015-12-03,1.09%,N/A,$0.30,2019-12-23,$0.04,0.36%,0.00,-4.63,33,47.22%,39%,20%,1099,$60.26,$89.82,$75.78,$82.38,58.09,C+,A-,A-,C+,C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
AMJL,Credit Suisse X-Links Monthly Pay 2xLeveraged Alerian MLP Index ETN,Equity,"$7,749,016.00",-11.63%,"23,785",$8.82,-0.34%,No,2x,-2.00%,-11.68%,-32.67%,-55.02%,N/A,$0.00,$0.00,$0.00,$0.00,"-$1,799,220.00","-$1,799,220.00",Leveraged Equities,2016-05-17,0.85%,N/A,$1.88,2020-02-12,$0.21,21.35%,0.00,1.81,46,54.91%,39%,20%,1099,$8.48,$9.94,$8.63,$9.09,40.44,N/A,N/A,B,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MLPG,UBS E-TRACS Alerian Natural Gas MLP Index Fund,Equity,"$3,978,475.00",-11.34%,"1,882",$15.85,-0.31%,No,No,-2.26%,-9.01%,-26.06%,-30.97%,-36.59%,$0.00,$0.00,$0.00,"-$3,375,210.00","-$7,226,358.00","-$16,222,193.00",MLPs,2010-07-13,0.85%,N/A,$1.66,2020-01-10,$0.44,10.47%,0.00,1.22,16,50.00%,35%,15%,1099,$15.45,$17.39,$15.85,$15.85,36.77,B,C,B+,A,C+,B,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FTXN,First Trust Nasdaq Oil & Gas ETF,Equity,"$3,717,759.00",-9.79%,"5,333",$14.88,1.22%,No,No,-0.27%,-5.07%,-20.45%,-25.95%,N/A,"-$1,487,169.00","-$744,186.00","-$1,487,169.00","-$8,153,862.50","$10,252,283.50","$10,250,481.00",Energy Equities,2016-09-21,0.60%,N/A,$0.45,2019-12-13,$0.07,3.05%,11.99,1.34,50,60.79%,39%,20%,1099,$14.24,$15.56,$14.81,$14.92,42.09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.6,60.59%,52.24%,927.02,0.00%,0.84%
URNM,North Shore Global Uranium Mining ETF,Equity,"$2,456,888.00",-5.23%,N/A,$24.79,0.20%,No,No,-2.02%,-1.18%,N/A,N/A,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,Commodity Producers Equities,2019-12-03,0.85%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.00,25,77.01%,39%,20%,1099,$23.34,$25.57,N/A,N/A,49.50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DDG,Short Oil & Gas ProShares,Equity,"$2,024,054.00",9.33%,839,$26.84,-1.65%,Yes,No,0.56%,4.52%,14.16%,11.97%,7.83%,$0.00,$0.00,$0.00,$0.00,"-$2,346,883.50","-$1,955,383.50",Inverse Equities,2008-06-10,0.95%,N/A,$0.19,2019-12-24,$0.02,0.68%,0.00,-1.22,49,72.35%,35%,15%,1099,$25.81,$28.03,$26.84,$26.84,55.02,B+,B-,B-,A-,B-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CHIE,Global X MSCI China Energy ETF,Equity,"$1,445,403.00",-8.88%,935,$9.80,-0.51%,No,No,-0.20%,-6.71%,-14.15%,1.89%,-11.99%,$0.00,$0.00,$0.00,"-$543,241.50","$221,768.00","-$1,189,232.00",China Equities,2009-12-15,0.66%,2 Platforms,$0.47,2019-12-30,$0.29,4.90%,7.77,1.04,30,57.56%,35%,15%,1099,$9.32,$10.30,$9.80,$9.80,43.45,C,C,C+,B-,C,B+,C,0.84,0.59%,0.22%,947.92,0.00%,0.00%
